F_PU1,F_PU2,F_PU3,F_PU8,F_V2,L_T1,P_J14,P_J269,P_J280,P_J302,P_J422,S_PU1,S_PU2,S_PU3,S_PU8,S_V2,ATTACK_FLAG
93.61,93.62,0.0,0.0,67.24,3.13,34.92,36.4,2.98,25.54,34.02,1,1,0,0,1,1
94.2,94.22,0.0,0.0,80.2,3.4,33.16,36.08,2.98,25.36,32.26,1,1,0,0,1,1
95.06,95.08,0.0,0.0,75.9,3.6,33.33,35.63,2.98,25.08,32.43,1,1,0,0,1,1
92.99,93.01,0.0,34.6,0.0,3.92,40.01,36.72,2.98,17.55,29.41,1,1,0,1,0,1
93.06,93.08,0.0,34.75,0.0,4.11,40.04,36.69,2.98,17.09,28.88,1,1,0,1,0,1
92.37,92.38,0.0,34.57,0.0,4.23,40.44,37.05,2.98,17.9,28.36,1,1,0,1,0,1
91.58,91.6,0.0,34.23,0.0,4.45,40.92,37.47,2.98,18.15,25.0,1,1,0,1,0,1
113.35,0.0,0.0,34.44,0.0,4.48,38.08,25.56,2.99,18.78,24.53,1,0,0,1,0,1
114.22,0.0,0.0,33.52,0.0,4.37,37.61,25.07,2.99,17.1,23.47,1,0,0,1,0,1
112.69,0.0,0.0,0.0,0.0,4.28,38.45,25.94,2.99,25.47,22.77,1,0,0,0,0,1
115.1,0.0,0.0,0.0,92.51,4.13,30.31,24.57,2.99,30.8,29.41,1,0,0,0,1,1
116.97,0.0,0.0,0.0,87.88,3.82,29.63,23.49,2.99,26.88,28.73,1,0,0,0,1,1
116.64,0.0,0.0,0.0,86.38,3.46,29.96,23.68,2.99,27.11,29.06,1,0,0,0,1,1
118.67,0.0,0.0,35.09,76.38,3.05,29.75,22.52,2.99,19.39,28.85,1,0,0,1,1,1
119.55,0.0,0.0,35.26,70.81,2.63,29.8,22.01,2.99,18.69,28.9,1,0,0,1,1,1
120.04,0.0,0.0,34.71,67.06,2.21,29.87,21.72,2.99,18.53,28.97,1,0,0,1,1,1
120.88,0.0,0.0,34.72,61.58,1.79,29.88,21.24,2.99,17.84,28.98,1,0,0,1,1,1
121.83,0.0,0.0,34.1,61.64,1.36,29.26,20.68,2.99,17.37,28.36,1,0,0,1,1,0
98.96,98.98,0.0,34.58,81.68,0.92,29.54,33.53,2.97,18.98,28.64,1,1,0,1,1,0
98.59,98.61,0.0,34.69,83.06,0.79,29.52,33.72,2.97,19.26,28.62,1,1,0,1,1,0
98.36,98.37,0.0,33.95,83.86,0.7,29.51,33.85,2.97,19.73,28.61,1,1,0,1,1,0
97.71,97.73,0.0,0.0,86.87,0.74,29.59,34.2,2.97,26.11,28.69,1,1,0,0,1,0
95.86,95.88,0.0,0.0,68.84,0.86,32.93,35.19,2.98,27.02,32.03,1,1,0,0,1,0
94.67,94.69,0.0,0.0,70.44,1.16,33.82,35.83,2.98,30.33,32.92,1,1,0,0,1,0
95.34,95.36,0.0,0.0,82.8,1.5,31.98,35.47,2.98,30.14,31.08,1,1,0,0,1,0
94.68,94.7,0.0,0.0,83.53,1.79,32.38,35.83,2.98,30.55,31.48,1,1,0,0,1,0
96.26,96.28,0.0,34.92,74.06,1.91,32.22,34.98,2.98,20.55,31.32,1,1,0,1,1,0
96.16,96.18,0.0,35.41,55.81,1.94,34.22,35.03,2.98,20.39,33.32,1,1,0,1,1,0
97.71,97.73,0.0,34.99,63.87,1.97,32.66,34.2,2.97,19.9,31.76,1,1,0,1,1,0
96.52,96.54,0.0,35.28,66.87,1.86,32.88,34.84,2.98,20.6,31.98,1,1,0,1,1,0
97.0,97.02,0.0,34.44,69.52,1.85,32.36,34.58,2.98,20.55,31.46,1,1,0,1,1,0
96.91,96.93,0.0,0.0,71.6,1.81,32.27,34.63,2.98,26.78,31.37,1,1,0,0,1,0
96.67,96.69,0.0,0.0,73.57,1.89,32.21,34.76,2.98,27.02,31.31,1,1,0,0,1,0
97.07,97.09,0.0,0.0,73.44,1.99,32.05,34.55,2.97,26.99,31.15,1,1,0,0,1,0
96.17,96.19,0.0,0.0,75.11,2.07,32.57,35.03,2.98,30.17,31.67,1,1,0,0,1,0
96.55,96.57,0.0,37.46,70.94,2.17,32.64,34.83,2.98,26.37,31.74,1,1,0,1,1,0
96.87,96.89,0.0,34.88,67.78,2.12,32.73,34.65,2.98,20.45,31.83,1,1,0,1,1,0
96.65,96.67,0.0,34.99,67.08,2.06,32.89,34.77,2.98,20.49,31.99,1,1,0,1,1,0
93.92,93.94,0.0,35.52,0.0,2.11,39.07,36.23,2.98,21.04,29.74,1,1,0,1,0,0
93.85,93.87,0.0,35.44,0.0,2.33,39.17,36.27,2.98,21.18,29.2,1,1,0,1,0,0
94.9,94.92,0.0,35.45,0.0,2.53,38.65,35.71,2.98,20.76,25.74,1,1,0,1,0,0
92.72,92.74,0.0,0.0,0.0,2.69,40.24,36.86,2.98,28.88,24.96,1,1,0,0,0,0
91.97,91.99,0.0,0.0,0.0,3.01,40.78,37.26,2.98,29.48,24.2,1,1,0,0,0,0
90.52,90.54,0.0,0.0,0.0,3.35,41.73,38.03,2.98,30.4,23.45,1,1,0,0,0,0
91.5,91.51,0.0,36.02,0.0,3.71,40.9,37.51,2.98,23.11,22.81,1,1,0,1,0,0
95.43,95.45,0.0,35.57,108.81,3.72,28.65,35.42,2.98,22.11,27.75,1,1,0,1,1,0
94.62,94.64,0.0,36.79,100.48,3.57,30.37,35.86,2.98,28.01,29.47,1,1,0,1,1,0
93.83,93.85,0.0,36.71,80.81,3.68,33.46,36.28,2.98,28.38,32.56,1,1,0,1,1,0
92.62,92.64,0.0,0.0,81.58,3.83,34.39,36.92,2.98,32.44,33.49,1,1,0,0,1,0
94.31,94.33,0.0,0.0,92.18,3.93,31.83,36.02,2.98,28.9,30.93,1,1,0,0,1,0
93.66,93.67,0.0,0.0,91.71,4.0,32.29,36.37,2.98,29.47,31.39,1,1,0,0,1,0
92.69,92.7,0.0,0.0,75.15,4.16,35.22,36.89,2.98,32.63,34.32,1,1,0,0,1,0
94.78,94.8,0.0,0.0,65.22,4.42,35.07,35.77,2.98,28.94,34.17,1,1,0,0,1,0
94.51,94.53,0.0,36.47,80.56,4.26,33.23,35.92,2.98,21.99,32.33,1,1,0,1,1,0
95.0,95.01,0.0,35.98,82.56,4.15,32.69,35.66,2.98,21.83,31.79,1,1,0,1,1,0
95.52,95.54,0.0,34.89,80.54,4.01,32.61,35.38,2.98,21.74,31.71,1,1,0,1,1,0
95.2,95.21,0.0,35.34,81.8,3.86,32.58,35.55,2.98,21.75,31.68,1,1,0,1,1,0
95.57,95.59,0.0,35.51,80.42,3.74,32.51,35.35,2.98,21.55,31.61,1,1,0,1,1,0
95.38,95.4,0.0,35.05,81.28,3.6,32.46,35.45,2.98,21.83,31.56,1,1,0,1,1,0
95.3,95.32,0.0,0.0,76.53,3.58,33.19,35.49,2.98,28.48,32.29,1,1,0,0,1,0
89.89,89.9,0.0,0.0,0.0,3.7,42.19,38.36,2.98,30.89,31.6,1,1,0,0,0,0
89.67,89.69,0.0,0.0,0.0,4.09,42.41,38.47,2.98,31.08,31.6,1,1,0,0,0,0
90.24,90.26,0.0,0.0,0.0,4.47,42.16,38.17,2.98,30.87,29.35,1,1,0,0,0,0
113.09,0.0,0.0,36.06,0.0,4.47,38.27,25.71,2.99,22.08,28.84,1,0,0,1,0,0
113.76,0.0,0.0,36.23,0.0,4.32,37.92,25.33,2.99,21.76,28.31,1,0,0,1,0,0
113.28,0.0,0.0,36.36,0.0,4.14,38.08,25.6,2.99,21.85,24.65,1,0,0,1,0,0
113.68,0.0,0.0,36.05,0.0,4.01,37.87,25.37,2.99,21.82,23.98,1,0,0,1,0,0
112.94,0.0,0.0,35.21,0.0,3.87,38.14,25.8,2.99,22.23,23.18,1,0,0,1,0,0
113.05,0.0,0.0,35.05,0.0,3.81,38.08,25.73,2.99,22.35,22.58,1,0,0,1,0,0
116.52,0.0,0.0,0.0,99.95,3.46,28.24,23.75,2.99,27.32,27.34,1,0,0,0,1,0
115.2,0.0,0.0,0.0,103.17,3.24,28.65,24.51,2.99,30.36,27.75,1,0,0,0,1,0
114.73,0.0,0.0,0.0,93.86,3.12,30.12,24.78,2.99,30.51,29.22,1,0,0,0,1,0
115.32,0.0,0.0,0.0,71.05,2.96,32.35,24.44,2.99,27.63,31.45,1,0,0,0,1,0
115.84,0.0,0.0,0.0,65.81,2.82,32.6,24.14,2.99,27.35,31.7,1,0,0,0,1,0
115.95,0.0,0.0,0.0,79.3,2.67,31.05,24.08,2.99,27.39,30.15,1,0,0,0,1,0
117.84,0.0,0.0,37.38,70.75,2.44,30.92,22.99,2.99,25.47,30.02,1,0,0,1,1,0
120.28,0.0,0.0,34.5,56.63,2.16,30.76,21.59,2.99,18.26,29.86,1,0,0,1,1,0
120.29,0.0,0.0,34.54,55.44,1.75,30.79,21.58,2.99,18.23,29.89,1,0,0,1,1,0
119.58,0.0,0.0,34.56,63.38,1.36,30.36,21.99,2.99,18.66,29.46,1,0,0,1,1,0
121.3,0.0,0.0,33.83,57.66,1.04,29.91,20.99,2.99,17.82,29.01,1,0,0,1,1,0
98.27,98.29,0.0,34.35,77.56,0.86,30.4,33.9,2.97,19.41,29.5,1,1,0,1,1,0
98.3,98.32,0.0,0.0,78.79,0.86,30.35,33.88,2.97,25.95,29.45,1,1,0,0,1,0
98.11,98.13,0.0,0.0,80.09,0.92,30.31,33.99,2.97,25.95,29.41,1,1,0,0,1,0
97.87,97.89,0.0,0.0,76.63,0.99,30.88,34.12,2.97,26.06,29.98,1,1,0,0,1,0
98.26,98.28,0.0,35.16,73.07,1.06,31.02,33.91,2.97,19.57,30.12,1,1,0,1,1,0
97.54,97.56,0.0,36.98,74.29,1.01,31.31,34.29,2.97,25.43,30.41,1,1,0,1,1,0
98.13,98.15,0.0,37.03,71.03,1.11,31.42,33.97,2.97,25.25,30.52,1,1,0,1,1,0
98.63,98.65,0.0,34.9,67.07,1.04,31.5,33.7,2.97,19.12,30.6,1,1,0,1,1,0
98.12,98.14,0.0,34.4,50.49,0.98,33.4,33.98,2.97,19.34,32.5,1,1,0,1,1,0
99.08,99.1,0.0,34.52,65.14,0.93,31.43,33.46,2.97,18.94,30.53,1,1,0,1,1,0
99.02,99.04,0.0,34.66,66.59,0.81,31.26,33.5,2.97,18.98,30.36,1,1,0,1,1,0
98.6,98.62,0.0,0.0,70.06,0.79,31.2,33.72,2.97,25.73,30.3,1,1,0,0,1,0
97.66,97.68,0.0,0.0,74.42,0.84,31.21,34.23,2.97,26.14,30.31,1,1,0,0,1,0
96.79,96.81,0.0,0.0,78.91,0.96,31.21,34.7,2.98,26.64,30.31,1,1,0,0,1,0
95.36,95.38,0.0,0.0,81.53,1.15,32.05,35.46,2.98,29.96,31.15,1,1,0,0,1,0
95.1,95.12,0.0,36.49,62.35,1.38,34.18,35.6,2.98,26.74,33.28,1,1,0,1,1,0
95.27,95.29,0.0,34.0,57.49,1.57,34.42,35.51,2.98,21.11,33.52,1,1,0,1,1,0
97.04,97.06,0.0,33.89,64.63,1.7,32.81,34.56,2.97,20.38,31.91,1,1,0,1,1,0
89.87,89.88,0.0,0.0,0.0,1.72,41.76,38.37,2.98,30.08,29.85,1,1,0,0,0,0
92.61,92.63,0.0,0.0,0.0,2.21,40.21,36.92,2.98,28.98,29.29,1,1,0,0,0,0
90.47,90.49,0.0,0.0,0.0,2.68,41.97,38.05,2.98,33.28,28.8,1,1,0,0,0,0
91.8,91.82,0.0,0.0,0.0,3.1,40.9,37.35,2.98,29.56,28.31,1,1,0,0,0,0
92.91,92.92,0.0,36.07,0.0,3.44,40.02,36.77,2.98,21.98,24.91,1,1,0,1,0,0
92.34,92.36,0.0,36.0,0.0,3.61,40.39,37.07,2.98,22.54,24.14,1,1,0,1,0,0
90.97,90.99,0.0,36.15,0.0,3.81,41.21,37.79,2.98,23.0,23.23,1,1,0,1,0,0
91.9,91.92,0.0,35.77,0.0,4.07,40.77,37.3,2.98,22.95,22.59,1,1,0,1,0,0
95.94,95.96,0.0,35.21,92.5,3.88,30.77,35.15,2.98,21.64,29.87,1,1,0,1,1,0
96.0,96.02,0.0,34.97,94.22,3.68,30.43,35.12,2.98,21.62,29.53,1,1,0,1,1,0
95.2,95.21,0.0,0.0,94.48,3.57,30.93,35.55,2.98,28.55,30.03,1,1,0,0,1,0
95.36,95.38,0.0,0.0,91.87,3.59,31.22,35.47,2.98,28.46,30.32,1,1,0,0,1,0
95.43,95.45,0.0,0.0,90.4,3.63,31.52,35.42,2.98,31.27,30.62,1,1,0,0,1,0
95.86,95.88,0.0,0.0,86.71,3.74,31.73,35.2,2.98,28.23,30.83,1,1,0,0,1,0
96.58,96.6,0.0,36.19,81.24,3.57,31.78,34.81,2.98,20.75,30.88,1,1,0,1,1,0
96.73,96.75,0.0,35.94,83.94,3.37,31.29,34.73,2.98,20.66,30.39,1,1,0,1,1,0
96.67,96.69,0.0,35.73,83.96,3.18,31.26,34.76,2.98,20.68,30.36,1,1,0,1,1,0
96.22,96.24,0.0,35.15,85.57,3.0,31.25,35.0,2.98,21.01,30.35,1,1,0,1,1,0
95.66,95.68,0.0,34.73,87.25,2.88,31.29,35.3,2.98,21.65,30.39,1,1,0,1,1,0
95.18,95.19,0.0,34.62,77.44,2.83,32.73,35.56,2.98,21.88,31.83,1,1,0,1,1,0
93.85,93.87,0.0,0.0,66.43,2.94,34.95,36.27,2.98,28.85,34.05,1,1,0,0,1,0
93.59,93.61,0.0,0.0,84.11,3.11,33.29,36.4,2.98,31.67,32.39,1,1,0,0,1,0
93.26,93.28,0.0,0.0,83.69,3.39,33.62,36.58,2.98,31.94,32.72,1,1,0,0,1,0
88.19,88.21,0.0,0.0,0.0,3.89,43.24,39.24,2.98,31.6,31.69,1,1,0,0,0,0
88.45,88.47,0.0,0.0,0.0,4.34,43.18,39.1,2.98,31.64,29.8,1,1,0,0,0,0
112.44,0.0,0.0,36.28,0.0,4.57,38.59,26.08,2.99,22.53,29.28,1,0,0,1,0,0
113.02,0.0,0.0,36.03,0.0,4.46,38.31,25.75,2.99,22.3,28.72,1,0,0,1,0,0
113.64,0.0,0.0,35.98,0.0,4.32,37.98,25.4,2.99,21.88,28.21,1,0,0,1,0,0
113.21,0.0,0.0,35.77,0.0,4.15,38.12,25.64,2.99,22.18,24.68,1,0,0,1,0,0
112.96,0.0,0.0,35.7,0.0,4.03,38.19,25.78,2.99,22.22,23.87,1,0,0,1,0,0
113.09,0.0,0.0,37.48,0.0,3.96,38.2,25.71,2.99,28.05,23.14,1,0,0,1,0,0
115.61,0.0,0.0,0.0,103.77,3.95,28.43,24.28,2.99,30.46,27.53,1,0,0,0,1,0
117.1,0.0,0.0,0.0,96.76,3.61,28.35,23.42,2.99,26.75,27.45,1,0,0,0,1,0
117.69,0.0,0.0,0.0,85.95,3.27,29.39,23.08,2.99,26.43,28.49,1,0,0,0,1,0
116.74,0.0,0.0,0.0,68.33,2.94,31.91,23.63,2.99,27.03,31.01,1,0,0,0,1,0
118.43,0.0,0.0,35.21,75.25,2.66,29.96,22.66,2.99,19.58,29.06,1,0,0,1,1,0
119.73,0.0,0.0,34.83,68.27,2.29,29.93,21.9,2.99,18.79,29.03,1,0,0,1,1,0
119.37,0.0,0.0,37.03,69.08,1.94,30.17,22.11,2.99,24.58,29.27,1,0,0,1,1,0
120.33,0.0,0.0,34.67,61.94,1.58,30.12,21.56,2.99,18.15,29.22,1,0,0,1,1,0
122.31,0.0,0.0,34.38,58.36,1.19,29.28,20.4,2.99,16.98,28.38,1,0,0,1,1,0
99.34,99.36,0.0,34.78,78.13,0.89,29.77,33.32,2.97,18.71,28.87,1,1,0,1,1,0
98.1,98.12,0.0,34.02,82.95,0.74,29.77,33.99,2.97,19.53,28.87,1,1,0,1,1,0
97.84,97.85,0.0,33.75,83.76,0.69,29.78,34.13,2.97,19.73,28.88,1,1,0,1,1,0
97.12,97.14,0.0,0.0,87.42,0.8,29.89,34.52,2.97,26.43,28.99,1,1,0,0,1,0
95.93,95.95,0.0,0.0,84.17,0.96,31.08,35.16,2.98,27.12,30.18,1,1,0,0,1,0
93.8,93.82,0.0,0.0,72.1,1.3,34.23,36.3,2.98,30.77,33.33,1,1,0,0,1,0
93.52,93.53,0.0,0.0,69.72,1.69,34.76,36.45,2.98,31.09,33.86,1,1,0,0,1,0
95.3,95.32,0.0,0.0,76.47,2.03,32.68,35.5,2.98,27.6,31.78,1,1,0,0,1,0
95.37,95.39,0.0,0.0,74.82,2.21,32.89,35.46,2.98,27.63,31.99,1,1,0,0,1,0
95.64,95.66,0.0,35.27,71.33,2.28,32.98,35.31,2.98,21.12,32.08,1,1,0,1,1,0
93.09,93.11,0.0,35.85,0.0,2.48,39.64,36.67,2.98,21.81,31.69,1,1,0,1,0,0
92.46,92.48,0.0,37.91,0.0,2.82,40.38,37.0,2.98,28.37,29.6,1,1,0,1,0,0
93.18,93.2,0.0,35.65,0.0,3.04,39.75,36.62,2.98,21.78,26.14,1,1,0,1,0,0
93.28,93.29,0.0,35.89,0.0,3.23,39.76,36.57,2.98,21.75,25.36,1,1,0,1,0,0
92.98,93.0,0.0,35.55,0.0,3.4,39.97,36.73,2.98,22.01,24.56,1,1,0,1,0,0
91.31,91.33,0.0,0.0,0.0,3.66,41.32,37.61,2.98,30.02,23.82,1,1,0,0,0,0
91.44,91.46,0.0,0.0,0.0,3.99,41.33,37.54,2.98,30.07,22.95,1,1,0,0,0,0
96.01,96.03,0.0,0.0,109.24,4.2,28.6,35.12,2.98,28.39,27.7,1,1,0,0,1,0
96.48,96.5,0.0,36.04,96.76,3.98,29.86,34.86,2.98,20.95,28.96,1,1,0,1,1,0
97.05,97.07,0.0,35.89,92.51,3.73,30.06,34.56,2.97,20.58,29.16,1,1,0,1,1,0
96.96,96.98,0.0,35.83,90.31,3.48,30.35,34.61,2.98,20.66,29.45,1,1,0,1,1,0
96.99,97.01,0.0,35.54,87.83,3.26,30.6,34.59,2.98,20.59,29.7,1,1,0,1,1,0
96.81,96.83,0.0,35.49,86.02,3.05,30.88,34.69,2.98,20.65,29.98,1,1,0,1,1,0
96.87,96.89,0.0,35.02,89.87,2.88,30.28,34.65,2.98,20.74,29.38,1,1,0,1,1,0
96.99,97.01,0.0,34.75,88.76,2.71,30.31,34.59,2.98,20.67,29.41,1,1,0,1,1,0
96.21,96.23,0.0,0.0,91.64,2.55,30.4,35.01,2.98,27.48,29.5,1,1,0,0,1,0
95.98,96.0,0.0,0.0,92.02,2.59,30.49,35.13,2.98,27.65,29.59,1,1,0,0,1,0
95.83,95.84,0.0,0.0,91.96,2.65,30.6,35.21,2.98,27.83,29.7,1,1,0,0,1,0
95.05,95.07,0.0,0.0,86.72,2.72,31.76,35.63,2.98,28.28,30.86,1,1,0,0,1,0
92.44,92.46,0.0,0.0,75.04,2.95,35.11,37.02,2.98,32.12,34.21,1,1,0,0,1,0
94.02,94.03,0.0,36.82,83.2,3.26,32.93,36.18,2.98,28.07,32.03,1,1,0,1,1,0
94.73,94.75,0.0,35.33,78.54,3.39,33.04,35.8,2.98,21.93,32.14,1,1,0,1,1,0
95.4,95.42,0.0,34.96,74.75,3.37,33.16,35.44,2.98,21.74,32.26,1,1,0,1,1,0
91.83,91.85,0.0,35.96,0.0,3.55,40.65,37.34,2.98,22.56,31.69,1,1,0,1,0,0
91.53,91.55,0.0,35.87,0.0,3.77,40.89,37.49,2.98,22.96,29.45,1,1,0,1,0,0
91.73,91.75,0.0,0.0,0.0,4.08,41.19,37.39,2.98,30.12,28.97,1,1,0,0,0,0
90.25,90.26,0.0,0.0,0.0,4.37,42.14,38.17,2.98,30.97,25.49,1,1,0,0,0,0
111.53,0.0,0.0,0.0,0.0,4.56,39.27,26.59,2.99,32.48,24.88,1,0,0,0,0,0
110.89,0.0,0.0,0.0,0.0,4.72,39.42,26.95,2.99,29.88,24.02,1,0,0,0,0,0
112.18,0.0,0.0,36.21,0.0,4.73,38.76,26.22,2.99,22.5,23.2,1,0,0,1,0,0
117.49,0.0,0.0,34.95,96.74,4.62,28.07,23.2,2.99,20.29,27.17,1,0,0,1,1,0
118.45,0.0,0.0,34.71,84.45,4.15,29.05,22.65,2.99,19.78,28.15,1,0,0,1,1,0
118.26,0.0,0.0,34.35,82.7,3.66,29.32,22.75,2.99,20.0,28.42,1,0,0,1,1,0
117.62,0.0,0.0,36.57,83.58,3.22,29.69,23.12,2.99,25.83,28.79,1,0,0,1,1,0
116.27,0.0,0.0,0.0,86.34,2.95,30.25,23.9,2.99,29.91,29.35,1,0,0,0,1,0
118.39,0.0,0.0,0.0,76.49,2.7,30.05,22.68,2.99,25.9,29.15,1,0,0,0,1,0
119.05,0.0,0.0,0.0,71.91,2.36,30.14,22.3,2.99,25.47,29.24,1,0,0,0,1,0
121.32,0.0,0.0,35.2,64.89,1.99,29.31,20.98,2.99,17.46,28.41,1,0,0,1,1,0
121.38,0.0,0.0,34.73,65.74,1.52,29.13,20.94,2.99,17.5,28.23,1,0,0,1,1,0
121.34,0.0,0.0,34.63,66.72,1.09,28.98,20.97,2.99,17.55,28.08,1,0,0,1,1,0
97.78,97.8,0.0,34.73,87.9,0.89,29.35,34.17,2.97,19.58,28.45,1,1,0,1,1,0
97.92,97.94,0.0,34.42,86.86,0.85,29.4,34.09,2.97,19.8,28.5,1,1,0,1,1,0
96.63,96.65,0.0,34.01,64.78,0.88,32.69,34.78,2.98,20.48,31.79,1,1,0,1,1,0
96.83,96.85,0.0,33.51,77.89,0.96,31.12,34.67,2.98,20.74,30.22,1,1,0,1,1,0
94.45,94.47,0.0,0.0,86.74,1.18,31.97,35.95,2.98,30.32,31.07,1,1,0,0,1,0
94.65,94.67,0.0,0.0,66.59,1.56,34.36,35.84,2.98,30.56,33.46,1,1,0,0,1,0
95.75,95.77,0.0,0.0,58.51,1.86,34.36,35.25,2.98,27.29,33.46,1,1,0,0,1,0
97.11,97.12,0.0,0.0,68.5,1.99,32.59,34.53,2.97,26.74,31.69,1,1,0,0,1,0
97.48,97.5,0.0,0.0,66.18,2.05,32.69,34.33,2.97,26.69,31.79,1,1,0,0,1,0
97.11,97.13,0.0,35.24,65.42,1.95,32.8,34.53,2.97,20.2,31.9,1,1,0,1,1,0
96.84,96.86,0.0,35.21,70.67,1.88,32.32,34.67,2.98,20.41,31.42,1,1,0,1,1,0
97.27,97.29,0.0,35.42,70.22,1.85,32.15,34.44,2.97,20.25,31.25,1,1,0,1,1,0
97.57,97.59,0.0,34.29,69.85,1.77,32.02,34.28,2.97,20.28,31.12,1,1,0,1,1,0
97.13,97.15,0.0,34.85,72.32,1.69,31.91,34.51,2.97,20.23,31.01,1,1,0,1,1,0
97.42,97.44,0.0,34.9,72.12,1.64,31.78,34.36,2.97,20.33,30.88,1,1,0,1,1,0
95.78,95.8,0.0,0.0,58.77,1.75,34.55,35.24,2.98,30.24,33.65,1,1,0,0,1,0
95.2,95.22,0.0,0.0,74.32,2.02,33.24,35.55,2.98,30.52,32.34,1,1,0,0,1,0
92.06,92.08,0.0,0.0,0.0,2.47,40.58,37.21,2.98,29.12,29.37,1,1,0,0,0,0
92.97,92.99,0.0,36.38,0.0,2.8,39.79,36.73,2.98,21.58,28.9,1,1,0,1,0,0
92.74,92.75,0.0,36.48,0.0,3.02,39.98,36.86,2.98,21.74,28.36,1,1,0,1,0,0
93.39,93.41,0.0,36.18,0.0,3.23,39.69,36.51,2.98,21.56,27.81,1,1,0,1,0,0
93.53,93.55,0.0,35.92,0.0,3.4,39.67,36.44,2.98,21.66,24.4,1,1,0,1,0,0
92.76,92.78,0.0,35.87,0.0,3.54,40.14,36.85,2.98,22.23,23.6,1,1,0,1,0,0
91.85,91.87,0.0,36.07,0.0,3.72,40.69,37.32,2.98,22.78,22.84,1,1,0,1,0,0
96.18,96.2,0.0,34.88,107.06,3.83,28.49,35.02,2.98,21.65,27.59,1,1,0,1,1,0
94.74,94.76,0.0,0.0,96.71,3.62,30.87,35.8,2.98,28.71,29.97,1,1,0,0,1,0
93.82,93.84,0.0,0.0,82.67,3.67,33.27,36.28,2.98,29.24,32.37,1,1,0,0,1,0
93.33,93.35,0.0,0.0,99.79,3.86,31.51,36.55,2.98,32.06,30.61,1,1,0,0,1,0
93.4,93.42,0.0,0.0,97.49,4.08,31.85,36.51,2.98,32.17,30.95,1,1,0,0,1,0
93.07,93.09,0.0,0.0,77.97,4.29,34.68,36.68,2.98,32.53,33.78,1,1,0,0,1,0
93.29,93.3,0.0,36.18,72.14,4.39,34.89,36.57,2.98,22.67,33.99,1,1,0,1,1,0
94.25,94.27,0.0,36.11,85.41,4.33,32.79,36.06,2.98,22.44,31.89,1,1,0,1,1,0
95.71,95.73,0.0,35.87,78.82,4.24,32.8,35.28,2.98,21.8,31.9,1,1,0,1,1,0
95.15,95.16,0.0,35.9,78.57,4.06,33.08,35.58,2.98,21.93,32.18,1,1,0,1,1,0
94.94,94.96,0.0,36.04,82.8,3.92,32.62,35.69,2.98,22.14,31.72,1,1,0,1,1,0
93.87,93.89,0.0,37.68,87.52,3.84,32.63,36.26,2.98,28.3,31.73,1,1,0,1,1,0
92.93,92.95,0.0,37.62,80.21,3.94,34.13,36.76,2.98,28.74,33.23,1,1,0,1,1,0
89.67,89.69,0.0,0.0,0.0,4.42,42.48,38.47,2.98,31.1,30.45,1,1,0,0,0,0
111.98,0.0,0.0,0.0,0.0,4.54,38.89,26.34,2.99,29.34,26.13,1,0,0,0,0,0
111.75,0.0,0.0,0.0,0.0,4.59,39.0,26.47,2.99,29.62,28.22,1,0,0,0,0,0
111.58,0.0,0.0,36.31,0.0,4.66,38.99,26.56,2.99,22.97,27.72,1,0,0,1,0,0
112.72,0.0,0.0,36.08,0.0,4.61,38.49,25.92,2.99,22.47,27.23,1,0,0,1,0,0
112.57,0.0,0.0,38.06,0.0,4.54,38.65,26.01,2.99,28.43,26.73,1,0,0,1,0,0
113.08,0.0,0.0,36.29,0.0,4.51,38.28,25.71,2.99,21.92,26.2,1,0,0,1,0,0
113.5,0.0,0.0,36.23,0.0,4.36,38.04,25.48,2.99,21.65,25.69,1,0,0,1,0,0
113.83,0.0,0.0,35.89,0.0,4.19,37.85,25.29,2.99,21.53,22.4,1,0,0,1,0,0
118.89,0.0,0.0,34.87,90.17,3.65,27.99,22.39,2.99,19.16,27.09,1,0,0,1,1,0
120.37,0.0,0.0,34.13,83.04,3.17,27.96,21.53,2.99,18.45,27.06,1,0,0,1,1,0
116.85,0.0,0.0,0.0,97.69,2.66,28.25,23.57,2.99,26.87,27.35,1,0,0,0,1,0
117.17,0.0,0.0,0.0,82.05,2.44,30.03,23.38,2.99,26.72,29.13,1,0,0,0,1,0
116.84,0.0,0.0,0.0,84.86,2.2,29.83,23.57,2.99,26.91,28.93,1,0,0,0,1,0
116.59,0.0,0.0,0.0,83.85,2.04,30.16,23.71,2.99,29.41,29.26,1,0,0,0,1,0
116.65,0.0,0.0,0.0,63.82,1.97,32.28,23.68,2.99,29.42,31.38,1,0,0,0,1,0
117.29,0.0,0.0,0.0,57.77,1.91,32.43,23.31,2.99,26.48,31.53,1,0,0,0,1,0
118.74,0.0,0.0,34.79,64.39,1.74,30.79,22.48,2.99,19.2,29.89,1,0,0,1,1,0
120.12,0.0,0.0,35.28,56.42,1.44,30.75,21.68,2.99,18.27,29.85,1,0,0,1,1,0
121.96,0.0,0.0,34.09,44.65,1.09,30.69,20.61,2.99,17.39,29.79,1,0,0,1,1,0
97.86,97.88,0.0,35.24,71.4,0.88,31.32,34.12,2.97,19.39,30.42,1,1,0,1,1,0
98.52,98.54,0.0,34.86,72.56,0.85,30.86,33.77,2.97,19.41,29.96,1,1,0,1,1,0
99.47,99.49,0.0,34.34,69.65,0.77,30.67,33.25,2.97,18.95,29.77,1,1,0,1,1,0
