DATETIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
2016-01-10 23:00:00,4.19,1.59,3.62,2.4,1.49,5.5,3.19,113.86,1.0,0.0,0.0,0.0,0.0,33.99,1.0,0.0,0.0,0.0,0.0,48.22,1.0,36.43,1.0,0.0,0.0,30.69,1.0,0.0,0.0,0.0,0.0,2.99,25.27,21.5,85.3,21.56,82.28,21.59,81.03,21.48,69.23,37.83,23.25,-999.0
2016-01-11 00:00:00,4.06,4.0,3.95,3.53,2.51,5.37,2.39,91.27,1.0,91.28,1.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,49.93,1.0,35.82,1.0,0.0,0.0,31.39,1.0,0.0,0.0,94.83,1.0,2.98,37.63,28.49,90.58,28.55,86.02,22.38,82.92,22.27,67.67,31.52,30.62,1.0
2016-01-11 01:00:00,3.93,4.1,4.47,3.77,2.96,5.5,2.6,94.99,1.0,95.01,1.0,0.0,0.0,34.16,1.0,0.0,0.0,0.0,0.0,49.4,1.0,35.56,1.0,0.0,0.0,30.63,1.0,0.0,0.0,94.56,1.0,2.98,35.66,28.62,92.15,28.69,87.19,22.7,83.7,22.59,70.52,31.64,30.74,1.0
2016-01-11 02:00:00,3.84,4.21,5.02,4.21,3.48,5.5,3.07,95.57,1.0,95.59,1.0,0.0,0.0,33.94,1.0,0.0,0.0,0.0,0.0,49.25,1.0,35.06,1.0,0.0,0.0,30.03,1.0,0.0,0.0,94.08,1.0,2.98,35.35,28.74,92.63,28.8,87.58,22.99,84.86,22.88,72.79,31.75,30.85,1.0
2016-01-11 03:00:00,3.81,4.59,5.16,4.08,3.92,5.5,3.88,94.51,1.0,94.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.68,1.0,0.0,0.0,72.05,1.0,2.98,35.91,33.13,75.84,33.13,69.29,30.08,64.65,29.97,77.74,35.43,34.53,1.0
2016-01-11 04:00:00,3.89,5.35,4.93,3.32,3.48,5.43,4.48,91.93,1.0,91.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.93,1.0,2.98,37.28,34.26,76.31,34.26,68.6,33.73,64.28,33.73,60.52,36.58,35.68,1.0
2016-01-11 05:00:00,4.0,5.21,4.73,3.5,3.05,5.18,3.39,93.3,1.0,93.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,36.56,28.35,75.33,28.31,88.87,36.6,63.82,36.6,59.46,45.47,29.71,1.0
2016-01-11 06:00:00,4.2,4.7,4.49,4.26,2.61,5.02,2.69,93.95,1.0,93.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.38,1.0,0.0,0.0,0.0,0.0,33.14,1.0,0.0,0.0,0.0,0.0,2.98,36.22,27.83,75.64,27.79,88.22,33.48,62.6,33.35,72.53,45.04,29.19,1.0
2016-01-11 07:00:00,4.67,4.49,4.28,3.87,2.02,5.43,3.71,93.14,1.0,93.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.45,1.0,0.0,0.0,0.0,0.0,2.98,36.64,29.49,71.22,29.49,67.16,32.77,62.09,32.64,70.66,44.1,30.68,1.0
2016-01-11 08:00:00,4.21,4.43,3.87,3.04,1.44,5.5,4.47,114.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.84,1.0,41.98,1.0,0.0,0.0,32.55,1.0,0.0,0.0,0.0,0.0,2.99,24.7,27.45,70.39,27.41,85.07,38.95,87.52,38.83,80.15,57.63,28.83,-999.0
2016-01-11 09:00:00,4.11,3.9,3.45,3.2,2.02,5.3,3.89,116.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.02,1.0,45.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,23.56,26.91,67.89,26.87,84.17,53.26,93.63,53.26,53.86,64.9,28.28,-999.0
2016-01-11 10:00:00,3.76,3.34,3.03,3.08,2.62,4.96,2.1,117.93,1.0,0.0,0.0,0.0,0.0,34.06,1.0,0.0,0.0,0.0,0.0,48.43,1.0,39.86,1.0,0.0,0.0,34.14,1.0,0.0,0.0,0.0,0.0,2.98,22.94,23.21,86.91,23.28,83.61,32.87,85.79,32.73,68.11,51.78,24.97,-999.0
2016-01-11 11:00:00,3.24,2.46,3.47,3.07,2.98,5.15,2.16,117.5,1.0,0.0,0.0,0.0,0.0,33.06,1.0,0.0,0.0,0.0,0.0,48.43,1.0,40.58,1.0,0.0,0.0,34.7,1.0,0.0,0.0,0.0,0.0,2.99,23.19,22.46,87.77,22.52,82.85,38.26,89.75,38.12,71.33,57.19,24.2,-999.0
2016-01-11 12:00:00,2.94,1.6,3.93,2.81,3.64,5.5,2.9,118.51,1.0,0.0,0.0,0.0,0.0,31.17,1.0,0.0,0.0,0.0,0.0,46.12,1.0,39.68,1.0,0.0,0.0,34.37,1.0,0.0,0.0,0.0,0.0,2.99,22.61,22.06,90.33,22.12,86.57,36.64,89.95,36.51,71.0,55.35,23.75,-999.0
2016-01-11 13:00:00,2.26,0.79,4.46,3.52,4.01,5.5,3.9,118.64,1.0,0.0,0.0,0.0,0.0,32.21,1.0,0.0,0.0,0.0,0.0,47.56,1.0,0.0,0.0,0.0,0.0,35.92,1.0,0.0,0.0,0.0,0.0,2.99,22.54,20.97,87.63,21.03,82.95,55.25,63.7,55.1,83.39,65.32,22.7,-999.0
2016-01-11 14:00:00,2.35,0.75,4.92,3.34,3.37,5.41,4.39,117.5,1.0,0.0,0.0,0.0,0.0,34.36,1.0,0.0,0.0,0.0,0.0,49.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.29,1.0,2.98,23.19,26.23,89.42,26.3,84.89,33.84,63.05,33.84,56.39,29.45,28.55,-999.0
2016-01-11 15:00:00,1.85,1.19,5.23,3.46,2.73,5.02,2.51,118.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.84,1.0,0.0,0.0,0.0,0.0,33.53,1.0,0.0,0.0,108.73,1.0,2.98,22.53,28.45,72.91,28.41,86.06,30.73,61.8,30.6,68.3,31.17,30.27,-999.0
2016-01-11 16:00:00,1.58,1.8,4.86,3.73,1.99,5.22,2.6,117.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,33.15,1.0,0.0,0.0,105.32,1.0,2.98,23.33,28.79,73.48,28.75,86.08,30.61,61.83,30.48,69.59,31.49,30.59,-999.0
2016-01-11 17:00:00,1.9,2.28,4.52,3.93,1.61,5.48,3.0,118.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,1.0,36.04,1.0,0.0,0.0,31.03,1.0,0.0,0.0,86.85,1.0,2.99,22.33,28.14,71.8,28.1,86.33,21.11,81.27,21.0,67.61,30.71,29.81,-999.0
2016-01-11 18:00:00,1.15,2.66,4.12,4.2,1.96,5.5,3.18,119.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.61,1.0,35.72,1.0,0.0,0.0,30.23,1.0,0.0,0.0,81.74,1.0,2.99,21.88,28.27,72.93,28.23,86.33,20.83,81.55,20.72,69.97,30.81,29.91,-999.0
2016-01-11 19:00:00,1.02,2.99,3.79,4.4,2.32,5.5,3.49,120.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.2,1.0,35.33,1.0,0.0,0.0,30.4,1.0,0.0,0.0,77.2,1.0,2.99,21.19,28.38,69.85,28.33,85.28,20.41,81.81,20.3,68.99,30.89,29.99,-999.0
2016-01-11 20:00:00,1.06,3.26,3.35,4.24,2.72,5.5,3.54,97.63,1.0,97.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.11,1.0,35.14,1.0,0.0,0.0,30.39,1.0,0.0,0.0,72.11,1.0,2.99,34.24,28.47,70.58,28.43,85.56,19.93,81.66,19.82,68.56,30.95,30.05,-999.0
2016-01-11 21:00:00,0.82,3.48,2.95,4.21,3.07,5.5,3.48,98.79,1.0,98.81,1.0,0.0,0.0,36.99,1.0,0.0,0.0,0.0,0.0,50.21,1.0,35.35,1.0,0.0,0.0,30.42,1.0,0.0,0.0,72.53,1.0,2.99,33.62,27.66,86.26,27.73,84.67,19.56,80.93,19.45,68.1,30.59,29.69,-999.0
2016-01-11 22:00:00,0.92,3.32,3.36,3.87,3.25,5.5,3.33,98.37,1.0,98.39,1.0,0.0,0.0,35.96,1.0,0.0,0.0,0.0,0.0,49.94,1.0,34.68,1.0,0.0,0.0,30.36,1.0,0.0,0.0,68.47,1.0,2.99,33.85,27.45,87.88,27.52,84.97,19.01,81.53,18.9,67.75,30.34,29.44,-999.0
2016-01-11 23:00:00,0.55,3.13,3.81,3.81,3.56,5.5,3.14,98.74,1.0,98.76,1.0,0.0,0.0,35.5,1.0,0.0,0.0,0.0,0.0,49.81,1.0,34.71,1.0,0.0,0.0,29.87,1.0,0.0,0.0,67.85,1.0,2.99,33.65,27.26,88.5,27.33,85.05,18.88,81.35,18.77,69.19,30.15,29.25,-999.0
2016-01-12 00:00:00,1.11,4.68,3.86,3.69,2.91,5.5,3.09,97.13,1.0,97.15,1.0,0.0,0.0,35.75,1.0,0.0,0.0,0.0,0.0,50.16,1.0,0.0,0.0,0.0,0.0,31.73,1.0,0.0,0.0,72.46,1.0,2.97,34.51,28.91,89.71,28.98,86.01,26.38,61.88,26.26,70.47,31.82,30.92,-999.0
2016-01-12 01:00:00,1.24,4.54,4.35,3.88,2.16,5.5,3.38,96.65,1.0,96.67,1.0,0.0,0.0,35.11,1.0,0.0,0.0,0.0,0.0,49.44,1.0,0.0,0.0,0.0,0.0,31.14,1.0,0.0,0.0,75.48,1.0,2.98,34.77,28.87,90.78,28.94,87.37,26.73,61.28,26.61,72.86,31.78,30.88,-999.0
2016-01-12 02:00:00,1.37,4.45,4.86,4.33,1.54,5.5,4.03,96.91,1.0,96.93,1.0,0.0,0.0,34.13,1.0,0.0,0.0,0.0,0.0,49.18,1.0,34.83,1.0,0.0,0.0,29.06,1.0,0.0,0.0,74.05,1.0,2.98,34.63,28.79,92.37,28.86,87.78,20.43,82.69,20.33,73.28,31.68,30.78,-999.0
2016-01-12 03:00:00,1.42,4.68,5.24,3.75,2.16,5.49,4.74,94.66,1.0,94.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.35,1.0,2.98,35.84,32.32,75.69,32.32,67.25,26.92,85.76,26.92,60.65,34.56,33.66,-999.0
2016-01-12 04:00:00,1.66,5.23,4.99,3.16,2.85,5.24,3.62,94.87,1.0,94.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.56,1.0,36.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.53,1.0,2.98,35.72,30.55,76.84,30.51,88.7,27.04,87.16,27.04,60.52,33.04,32.14,-999.0
2016-01-12 05:00:00,1.88,5.5,4.83,3.86,3.66,5.0,2.79,95.36,1.0,95.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.93,1.0,35.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.21,1.0,2.98,35.46,30.72,75.21,30.68,90.07,27.0,87.82,27.0,59.99,33.19,32.29,-999.0
2016-01-12 06:00:00,2.28,5.27,4.58,4.33,3.81,5.16,3.23,88.19,1.0,88.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.12,1.0,0.0,0.0,0.0,0.0,2.98,39.24,30.27,74.87,30.27,66.65,30.93,64.55,30.8,70.05,42.9,31.46,-999.0
2016-01-12 07:00:00,2.8,5.27,4.32,3.16,3.36,5.46,3.67,90.33,1.0,90.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.51,1.0,0.0,0.0,0.0,0.0,2.98,38.13,30.27,73.58,30.27,63.73,30.2,62.99,30.08,71.54,41.71,31.46,-999.0
2016-01-12 08:00:00,3.23,4.88,4.0,3.06,2.71,5.5,4.71,89.19,1.0,89.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41,1.0,0.0,0.0,0.0,0.0,31.69,1.0,0.0,0.0,0.0,0.0,2.98,38.72,27.86,72.07,27.82,84.34,31.06,63.28,30.94,75.31,42.51,29.24,-999.0
2016-01-12 09:00:00,3.79,4.34,3.64,2.98,2.23,5.19,3.38,89.58,1.0,89.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,38.52,27.39,70.77,27.35,85.57,34.18,60.3,34.18,55.77,42.75,28.76,-999.0
2016-01-12 10:00:00,4.19,3.82,3.24,3.28,1.36,5.09,2.49,92.52,1.0,92.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.42,1.0,36.31,1.0,0.0,0.0,31.54,1.0,0.0,0.0,0.0,0.0,2.98,36.97,26.87,69.75,26.83,85.3,22.37,82.04,22.25,67.11,40.46,28.24,-999.0
2016-01-12 11:00:00,4.34,3.14,3.18,3.46,1.8,5.23,2.44,91.88,1.0,91.9,1.0,0.0,0.0,34.54,1.0,0.0,0.0,0.0,0.0,47.66,1.0,36.44,1.0,0.0,0.0,31.53,1.0,0.0,0.0,0.0,0.0,2.98,37.31,23.05,85.93,23.11,84.86,22.71,82.13,22.59,67.49,40.85,24.81,-999.0
2016-01-12 12:00:00,4.51,2.27,3.58,3.71,2.18,5.4,2.53,111.18,1.0,0.0,0.0,0.0,0.0,33.78,1.0,0.0,0.0,0.0,0.0,46.94,1.0,35.97,1.0,0.0,0.0,31.59,1.0,0.0,0.0,0.0,0.0,2.99,26.79,22.35,86.5,22.41,85.43,22.78,83.06,22.66,67.36,39.07,24.09,-999.0
2016-01-12 13:00:00,4.52,1.42,3.99,4.08,2.67,5.5,2.58,112.47,1.0,0.0,0.0,0.0,0.0,32.16,1.0,0.0,0.0,0.0,0.0,46.75,1.0,35.38,1.0,0.0,0.0,30.59,1.0,0.0,0.0,0.0,0.0,2.99,26.06,21.7,88.45,21.76,85.11,22.66,83.97,22.55,70.62,38.57,23.41,-999.0
2016-01-12 14:00:00,4.41,0.59,4.46,4.35,3.26,5.5,3.07,112.88,1.0,0.0,0.0,0.0,0.0,32.13,1.0,0.0,0.0,0.0,0.0,46.93,1.0,35.38,1.0,0.0,0.0,31.08,1.0,0.0,0.0,0.0,0.0,2.99,25.83,20.85,87.64,20.91,83.95,22.31,83.62,22.19,68.63,38.35,22.56,-999.0
2016-01-12 15:00:00,3.93,0.58,4.93,4.34,3.72,5.5,3.02,118.82,1.0,0.0,0.0,0.0,0.0,33.27,1.0,0.0,0.0,0.0,0.0,48.56,1.0,34.49,1.0,0.0,0.0,30.08,1.0,0.0,0.0,90.27,1.0,2.99,22.43,25.09,90.08,25.15,85.24,19.49,82.33,19.38,69.11,28.06,27.16,-999.0
2016-01-12 16:00:00,3.47,0.68,5.41,4.4,3.82,5.5,3.25,117.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.79,1.0,0.0,0.0,0.0,0.0,31.5,1.0,0.0,0.0,89.52,1.0,2.99,23.43,26.74,73.49,26.7,86.35,26.86,62.91,26.74,71.74,29.32,28.42,-999.0
2016-01-12 17:00:00,3.17,1.28,5.05,3.83,3.09,5.5,3.74,116.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.51,1.0,0.0,0.0,71.07,1.0,2.99,24.02,29.73,75.19,29.73,63.37,27.4,62.35,27.28,72.27,32.03,31.13,-999.0
2016-01-12 18:00:00,2.93,1.92,4.78,2.78,2.38,5.5,4.23,117.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.55,1.0,0.0,0.0,0.0,0.0,31.38,1.0,0.0,0.0,81.64,1.0,2.99,23.28,27.53,73.02,27.49,85.71,26.64,61.42,26.52,71.95,30.07,29.17,-999.0
2016-01-12 19:00:00,2.64,2.25,4.43,3.13,1.64,5.5,4.61,118.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.23,1.0,0.0,0.0,0.0,0.0,30.95,1.0,0.0,0.0,74.36,1.0,2.99,22.41,27.53,72.84,27.49,84.37,25.85,59.26,25.73,72.62,30.03,29.13,-999.0
2016-01-12 20:00:00,2.21,2.44,4.08,3.07,1.7,5.4,4.41,118.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97,1.0,36.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.01,1.0,2.99,22.36,27.65,71.46,27.61,85.01,24.89,83.49,24.89,56.86,30.14,29.24,-999.0
2016-01-12 21:00:00,1.89,2.66,3.69,3.2,2.21,4.99,2.49,119.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.16,1.0,35.2,1.0,0.0,0.0,30.63,1.0,0.0,0.0,64.73,1.0,2.99,21.78,27.66,69.08,27.62,84.65,18.26,79.9,18.15,66.12,30.11,29.21,-999.0
2016-01-12 22:00:00,1.51,2.81,3.22,3.2,2.38,5.05,2.19,121.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.54,1.0,34.75,1.0,0.0,0.0,30.15,1.0,0.0,0.0,53.36,1.0,2.99,20.63,27.62,68.83,27.58,83.85,17.2,79.61,17.09,66.62,30.02,29.12,-999.0
2016-01-12 23:00:00,1.05,2.66,3.21,2.88,2.54,5.19,2.23,121.76,1.0,0.0,0.0,0.0,0.0,36.36,1.0,0.0,0.0,0.0,0.0,49.98,1.0,34.4,1.0,0.0,0.0,30.13,1.0,0.0,0.0,60.48,1.0,2.99,20.72,26.51,86.22,26.58,83.95,17.36,80.35,17.25,66.83,29.37,28.47,-999.0
2016-01-13 00:00:00,1.049776,2.659632,3.211104,2.8798239999999997,2.539888,5.190496,2.22984,121.72281600000001,1.0,0.157664,0.0016,0.0,0.0,36.359936,1.0,0.0,0.0,0.0,0.0,49.980256,1.0,34.400943999999996,1.0,0.0,0.0,30.129424,1.0,0.0,0.0,60.514207999999996,1.0,2.989968,20.740879999999997,26.510432,86.220544,26.580432,83.949952,17.363184,80.35158399999999,17.253184,66.83503999999999,29.370624,28.470623999999997,-999.0
2016-01-13 01:00:00,1.049552,2.6592640000000003,3.212208,2.879648,2.5397760000000003,5.1909920000000005,2.22968,121.685632,1.0,0.315328,0.0032,0.0,0.0,36.359872,1.0,0.0,0.0,0.0,0.0,49.980512,1.0,34.401888,1.0,0.0,0.0,30.128847999999998,1.0,0.0,0.0,60.548415999999996,1.0,2.989936,20.76176,26.510864,86.221088,26.580864,83.949904,17.366367999999998,80.353168,17.256368,66.84008,29.371248,28.471248,-999.0
2016-01-13 02:00:00,1.049328,2.658896,3.213312,2.879472,2.539664,5.1914880000000005,2.22952,121.648448,1.0,0.472992,0.0048000000000000004,0.0,0.0,36.359808,1.0,0.0,0.0,0.0,0.0,49.980768,1.0,34.402832,1.0,0.0,0.0,30.128272,1.0,0.0,0.0,60.582623999999996,1.0,2.989904,20.782639999999997,26.511296,86.221632,26.581296,83.949856,17.369552,80.35475199999999,17.259552,66.84512,29.371872,28.471871999999998,-999.0
2016-01-13 03:00:00,1.049104,2.658528,3.214416,2.879296,2.539552,5.191984000000001,2.22936,121.611264,1.0,0.630656,0.0064,0.0,0.0,36.359744,1.0,0.0,0.0,0.0,0.0,49.981024,1.0,34.403776,1.0,0.0,0.0,30.127696,1.0,0.0,0.0,60.616831999999995,1.0,2.989872,20.80352,26.511728,86.222176,26.581728,83.949808,17.372736,80.356336,17.262736,66.85016,29.372496,28.472496,-999.0
2016-01-13 04:00:00,1.04888,2.65816,3.21552,2.87912,2.53944,5.192480000000001,2.2292,121.57408000000001,1.0,0.78832,0.008,0.0,0.0,36.35968,1.0,0.0,0.0,0.0,0.0,49.98128,1.0,34.40472,1.0,0.0,0.0,30.127119999999998,1.0,0.0,0.0,60.651039999999995,1.0,2.98984,20.824399999999997,26.51216,86.22272,26.58216,83.94976,17.37592,80.35792,17.26592,66.8552,29.37312,28.473119999999998,-999.0
2016-01-13 05:00:00,1.048656,2.657792,3.216624,2.8789439999999997,2.5393280000000003,5.192976000000001,2.22904,121.536896,1.0,0.945984,0.009600000000000001,0.0,0.0,36.359616,1.0,0.0,0.0,0.0,0.0,49.981536,1.0,34.405664,1.0,0.0,0.0,30.126544,1.0,0.0,0.0,60.685247999999994,1.0,2.989808,20.84528,26.512592,86.223264,26.582591999999998,83.949712,17.379103999999998,80.359504,17.269104,66.86024,29.373744000000002,28.473744,-999.0
2016-01-13 06:00:00,1.048432,2.6574240000000002,3.217728,2.878768,2.539216,5.193472000000001,2.22888,121.499712,1.0,1.103648,0.011200000000000002,0.0,0.0,36.359552,1.0,0.0,0.0,0.0,0.0,49.981792,1.0,34.406608,1.0,0.0,0.0,30.125968,1.0,0.0,0.0,60.719455999999994,1.0,2.9897760000000004,20.866159999999997,26.513024,86.223808,26.583023999999998,83.949664,17.382288,80.361088,17.272288,66.86528,29.374368,28.474368,-999.0
2016-01-13 07:00:00,1.048208,2.6570560000000003,3.218832,2.878592,2.539104,5.193968000000001,2.22872,121.462528,1.0,1.261312,0.0128,0.0,0.0,36.359488,1.0,0.0,0.0,0.0,0.0,49.982048,1.0,34.407551999999995,1.0,0.0,0.0,30.125391999999998,1.0,0.0,0.0,60.75366399999999,1.0,2.9897440000000004,20.88704,26.513456,86.224352,26.583455999999998,83.949616,17.385472,80.36267199999999,17.275472,66.87031999999999,29.374992000000002,28.474992,-999.0
2016-01-13 08:00:00,1.047984,2.656688,3.219936,2.878416,2.538992,5.194464,2.22856,121.42534400000001,1.0,1.418976,0.014400000000000001,0.0,0.0,36.359424,1.0,0.0,0.0,0.0,0.0,49.982304,1.0,34.408496,1.0,0.0,0.0,30.124816,1.0,0.0,0.0,60.787872,1.0,2.9897120000000004,20.907919999999997,26.513888,86.224896,26.583887999999998,83.949568,17.388656,80.364256,17.278656,66.87536,29.375616,28.475616,-999.0
2016-01-13 09:00:00,1.04776,2.65632,3.22104,2.87824,2.5388800000000002,5.19496,2.2284,121.38816,1.0,1.57664,0.016,0.0,0.0,36.35936,1.0,0.0,0.0,0.0,0.0,49.98256,1.0,34.40944,1.0,0.0,0.0,30.12424,1.0,0.0,0.0,60.82208,1.0,2.9896800000000003,20.9288,26.51432,86.22543999999999,26.584319999999998,83.94952,17.39184,80.36583999999999,17.28184,66.8804,29.37624,28.476239999999997,-999.0
2016-01-13 10:00:00,1.047536,2.655952,3.222144,2.8780639999999997,2.538768,5.195456,2.22824,121.350976,1.0,1.734304,0.0176,0.0,0.0,36.359296,1.0,0.0,0.0,0.0,0.0,49.982816,1.0,34.410384,1.0,0.0,0.0,30.123663999999998,1.0,0.0,0.0,60.856288,1.0,2.9896480000000003,20.949679999999997,26.514752,86.225984,26.584751999999998,83.949472,17.395024,80.367424,17.285024,66.88544,29.376864,28.476864,-999.0
2016-01-13 11:00:00,1.047312,2.655584,3.223248,2.877888,2.538656,5.195952,2.22808,121.313792,1.0,1.891968,0.019200000000000002,0.0,0.0,36.359232,1.0,0.0,0.0,0.0,0.0,49.983072,1.0,34.411328,1.0,0.0,0.0,30.123088,1.0,0.0,0.0,60.890496,1.0,2.9896160000000003,20.97056,26.515184,86.226528,26.585183999999998,83.94942400000001,17.398208,80.369008,17.288208,66.89048,29.377488,28.477487999999997,-999.0
2016-01-13 12:00:00,1.047088,2.6552160000000002,3.224352,2.877712,2.538544,5.196448,2.22792,121.27660800000001,1.0,2.049632,0.020800000000000003,0.0,0.0,36.359168,1.0,0.0,0.0,0.0,0.0,49.983328,1.0,34.412272,1.0,0.0,0.0,30.122512,1.0,0.0,0.0,60.924704,1.0,2.9895840000000002,20.991439999999997,26.515616,86.22707199999999,26.585615999999998,83.949376,17.401391999999998,80.37059199999999,17.291392,66.89552,29.378112,28.478112,-999.0
2016-01-13 13:00:00,1.046864,2.6548480000000003,3.225456,2.877536,2.5384320000000002,5.196944,2.22776,121.239424,1.0,2.207296,0.022400000000000003,0.0,0.0,36.359104,1.0,0.0,0.0,0.0,0.0,49.983584,1.0,34.413216,1.0,0.0,0.0,30.121935999999998,1.0,0.0,0.0,60.958912,1.0,2.989552,21.01232,26.516048,86.227616,26.586047999999998,83.94932800000001,17.404576,80.372176,17.294576,66.90056,29.378736,28.478735999999998,-999.0
2016-01-13 14:00:00,1.04664,2.65448,3.22656,2.87736,2.53832,5.19744,2.2276,121.20224,1.0,2.36496,0.024,0.0,0.0,36.35904,1.0,0.0,0.0,0.0,0.0,49.983839999999994,1.0,34.414159999999995,1.0,0.0,0.0,30.12136,1.0,0.0,0.0,60.99312,1.0,2.98952,21.033199999999997,26.51648,86.22816,26.586479999999998,83.94928,17.40776,80.37375999999999,17.29776,66.90559999999999,29.379360000000002,28.47936,-999.0
2016-01-13 15:00:00,1.046416,2.654112,3.227664,2.8771839999999997,2.538208,5.197936,2.22744,121.165056,1.0,2.522624,0.0256,0.0,0.0,36.358976,1.0,0.0,0.0,0.0,0.0,49.984095999999994,1.0,34.415104,1.0,0.0,0.0,30.120784,1.0,0.0,0.0,61.027328,1.0,2.989488,21.05408,26.516912,86.228704,26.586911999999998,83.94923200000001,17.410944,80.375344,17.300944,66.91064,29.379984,28.479983999999998,-999.0
2016-01-13 16:00:00,1.046192,2.653744,3.228768,2.877008,2.538096,5.198432,2.22728,121.12787200000001,1.0,2.680288,0.027200000000000002,0.0,0.0,36.358912,1.0,0.0,0.0,0.0,0.0,49.984351999999994,1.0,34.416047999999996,1.0,0.0,0.0,30.120207999999998,1.0,0.0,0.0,61.061536,1.0,2.989456,21.074959999999997,26.517344,86.229248,26.587343999999998,83.949184,17.414127999999998,80.37692799999999,17.304128,66.91568,29.380608000000002,28.480608,-999.0
2016-01-13 17:00:00,1.045968,2.653376,3.229872,2.876832,2.5379840000000002,5.198928,2.2271199999999998,121.090688,1.0,2.837952,0.028800000000000003,0.0,0.0,36.358848,1.0,0.0,0.0,0.0,0.0,49.984607999999994,1.0,34.416992,1.0,0.0,0.0,30.119632,1.0,0.0,0.0,61.095743999999996,1.0,2.989424,21.09584,26.517776,86.229792,26.587775999999998,83.949136,17.417312,80.378512,17.307312,66.92072,29.381232,28.481232,-999.0
