F_PU1,F_PU2,F_PU3,F_PU8,F_V2,L_T1,P_J14,P_J269,P_J280,P_J302,P_J422,S_PU1,S_PU2,S_PU3,S_PU8,S_V2,ATTACK_FLAG
96.02,96.04,0.0,35.39,68.78,2.2,33.05,35.11,2.98,20.62,32.15,1.0,1.0,0.0,1.0,1.0,0
92.91,92.93,0.0,35.72,0.0,2.47,39.74,36.77,2.98,21.68,29.38,1.0,1.0,0.0,1.0,0.0,0
93.17,93.19,0.0,35.4,0.0,2.71,39.66,36.63,2.98,21.71,28.88,1.0,1.0,0.0,1.0,0.0,0
92.94,92.96,0.0,35.58,0.0,2.92,39.85,36.75,2.98,21.93,28.34,1.0,1.0,0.0,1.0,0.0,0
93.72,93.74,0.0,35.62,0.0,3.14,39.48,36.34,2.98,21.56,24.92,1.0,1.0,0.0,1.0,0.0,0
93.51,93.53,0.0,35.65,0.0,3.29,39.65,36.45,2.98,21.74,24.05,1.0,1.0,0.0,1.0,0.0,0
92.44,92.46,0.0,0.0,0.0,3.49,40.62,37.01,2.98,29.36,23.36,1.0,1.0,0.0,0.0,0.0,0
90.28,90.3,0.0,0.0,0.0,3.78,41.97,38.15,2.98,30.64,22.64,1.0,1.0,0.0,0.0,0.0,0
95.07,95.09,0.0,0.0,110.01,3.84,28.86,35.62,2.98,28.81,27.96,1.0,1.0,0.0,0.0,1.0,0
95.16,95.17,0.0,35.54,107.47,3.81,29.04,35.57,2.98,22.22,28.14,1.0,1.0,0.0,1.0,1.0,0
94.82,94.84,0.0,35.12,98.09,3.67,30.56,35.75,2.98,22.57,29.66,1.0,1.0,0.0,1.0,1.0,0
94.32,94.34,0.0,36.45,97.12,3.68,31.04,36.02,2.98,28.23,30.14,1.0,1.0,0.0,1.0,1.0,0
93.0,93.01,0.0,37.12,79.24,3.8,34.17,36.72,2.98,28.72,33.27,1.0,1.0,0.0,1.0,1.0,0
93.41,93.43,0.0,0.0,74.75,3.97,34.54,36.5,2.98,29.27,33.64,1.0,1.0,0.0,0.0,1.0,0
94.96,94.98,0.0,0.0,86.42,4.07,32.33,35.68,2.98,28.77,31.43,1.0,1.0,0.0,0.0,1.0,0
94.91,94.93,0.0,0.0,84.6,4.06,32.58,35.7,2.98,28.76,31.68,1.0,1.0,0.0,0.0,1.0,0
95.22,95.24,0.0,0.0,81.93,4.06,32.78,35.54,2.98,28.66,31.88,1.0,1.0,0.0,0.0,1.0,0
94.77,94.79,0.0,36.08,80.46,4.02,33.03,35.78,2.98,22.01,32.13,1.0,1.0,0.0,1.0,1.0,0
95.48,95.5,0.0,35.91,82.4,3.91,32.36,35.4,2.98,21.56,31.46,1.0,1.0,0.0,1.0,1.0,0
95.23,95.25,0.0,35.83,83.29,3.76,32.34,35.53,2.98,21.72,31.44,1.0,1.0,0.0,1.0,1.0,0
96.0,96.02,0.0,35.17,80.11,3.64,32.28,35.12,2.98,21.37,31.38,1.0,1.0,0.0,1.0,1.0,0
96.14,96.16,0.0,35.48,79.6,3.49,32.22,35.04,2.98,21.38,31.32,1.0,1.0,0.0,1.0,1.0,0
94.85,94.87,0.0,35.25,60.87,3.36,34.94,35.74,2.98,21.95,34.04,1.0,1.0,0.0,1.0,1.0,0
90.18,90.2,0.0,0.0,0.0,3.45,41.95,38.2,2.98,30.56,29.92,1.0,1.0,0.0,0.0,0.0,0
89.56,89.58,0.0,0.0,0.0,3.84,42.42,38.53,2.98,31.06,29.42,1.0,1.0,0.0,0.0,0.0,0
88.62,88.64,0.0,0.0,0.0,4.24,43.43,39.02,2.98,34.81,28.91,1.0,1.0,0.0,0.0,0.0,0
112.19,0.0,0.0,0.0,0.0,4.58,38.97,26.22,2.99,32.28,28.38,1.0,0.0,0.0,0.0,0.0,0
113.08,0.0,0.0,36.22,0.0,4.56,38.3,25.72,2.99,21.94,27.87,1.0,0.0,0.0,1.0,0.0,0
114.04,0.0,0.0,36.36,0.0,4.4,37.8,25.17,2.99,21.35,27.36,1.0,0.0,0.0,1.0,0.0,0
114.24,0.0,0.0,35.95,0.0,4.19,37.65,25.06,2.99,21.34,23.76,1.0,0.0,0.0,1.0,0.0,0
114.35,0.0,0.0,35.65,0.0,3.99,37.55,25.0,2.99,21.3,23.01,1.0,0.0,0.0,1.0,0.0,0
119.01,0.0,0.0,34.94,91.02,3.8,27.82,22.32,2.99,19.05,26.92,1.0,0.0,0.0,1.0,1.0,0
118.85,0.0,0.0,34.14,90.69,3.3,27.91,22.41,2.99,19.35,27.01,1.0,0.0,0.0,1.0,1.0,0
118.61,0.0,0.0,34.1,90.63,2.85,28.01,22.55,2.99,19.85,27.11,1.0,0.0,0.0,1.0,1.0,0
116.76,0.0,0.0,0.0,88.77,2.51,29.45,23.62,2.99,26.98,28.55,1.0,0.0,0.0,0.0,1.0,0
116.22,0.0,0.0,0.0,69.1,2.33,31.95,23.93,2.99,27.26,31.05,1.0,0.0,0.0,0.0,1.0,0
116.48,0.0,0.0,0.0,65.31,2.26,32.33,23.78,2.99,29.65,31.43,1.0,0.0,0.0,0.0,1.0,0
116.59,0.0,0.0,0.0,80.81,2.13,30.55,23.71,2.99,29.47,29.65,1.0,0.0,0.0,0.0,1.0,0
117.96,0.0,0.0,0.0,73.38,1.98,30.51,22.93,2.99,26.02,29.61,1.0,0.0,0.0,0.0,1.0,0
120.05,0.0,0.0,35.17,61.63,1.69,30.32,21.72,2.99,18.26,29.42,1.0,0.0,0.0,1.0,1.0,0
120.24,0.0,0.0,34.98,59.29,1.32,30.38,21.61,2.99,18.1,29.48,1.0,0.0,0.0,1.0,1.0,0
98.34,98.36,0.0,34.94,78.45,0.96,30.29,33.86,2.97,19.23,29.39,1.0,1.0,0.0,1.0,1.0,0
98.49,98.51,0.0,34.85,78.06,0.87,30.23,33.78,2.97,19.23,29.33,1.0,1.0,0.0,1.0,1.0,0
98.42,98.44,0.0,34.55,78.64,0.79,30.17,33.82,2.97,19.64,29.27,1.0,1.0,0.0,1.0,1.0,0
97.75,97.77,0.0,34.84,81.25,0.72,30.14,34.18,2.97,20.12,29.24,1.0,1.0,0.0,1.0,1.0,0
98.69,98.71,0.0,36.45,78.72,0.72,30.08,33.67,2.97,24.93,29.18,1.0,1.0,0.0,1.0,1.0,0
97.37,97.39,0.0,0.0,79.46,0.83,30.98,34.38,2.97,29.01,30.08,1.0,1.0,0.0,0.0,1.0,0
97.83,97.85,0.0,0.0,57.86,1.02,32.99,34.14,2.97,26.0,32.09,1.0,1.0,0.0,0.0,1.0,0
97.8,97.82,0.0,0.0,71.67,1.1,31.54,34.15,2.97,26.06,30.64,1.0,1.0,0.0,0.0,1.0,0
97.43,97.45,0.0,0.0,71.71,1.19,31.77,34.35,2.97,26.33,30.87,1.0,1.0,0.0,0.0,1.0,0
98.11,98.13,0.0,35.29,67.16,1.19,31.81,33.98,2.97,19.48,30.91,1.0,1.0,0.0,1.0,1.0,0
98.29,98.31,0.0,35.2,65.1,1.12,31.91,33.89,2.97,19.24,31.01,1.0,1.0,0.0,1.0,1.0,0
98.86,98.88,0.0,35.32,66.43,1.04,31.45,33.58,2.97,19.04,30.55,1.0,1.0,0.0,1.0,1.0,0
98.4,98.42,0.0,35.14,69.27,0.92,31.33,33.83,2.97,19.29,30.43,1.0,1.0,0.0,1.0,1.0,0
98.45,98.47,0.0,35.03,70.0,0.85,31.19,33.8,2.97,19.3,30.29,1.0,1.0,0.0,1.0,1.0,0
97.39,97.41,0.0,34.47,74.42,0.78,31.16,34.37,2.97,19.8,30.26,1.0,1.0,0.0,1.0,1.0,0
97.61,97.63,0.0,34.1,74.35,0.81,31.08,34.26,2.97,19.96,30.18,1.0,1.0,0.0,1.0,1.0,0
95.94,95.95,0.0,0.0,79.49,0.87,31.87,35.16,2.98,29.6,30.97,1.0,1.0,0.0,0.0,1.0,0
94.29,94.31,0.0,0.0,65.83,1.2,34.59,36.03,2.98,30.54,33.69,1.0,1.0,0.0,0.0,1.0,0
94.4,94.41,0.0,0.0,60.89,1.55,34.85,35.98,2.98,27.8,33.95,1.0,1.0,0.0,0.0,1.0,0
94.92,94.94,0.0,0.0,73.79,1.78,33.17,35.7,2.98,27.72,32.27,1.0,1.0,0.0,0.0,1.0,0
89.11,89.13,0.0,0.0,0.0,2.17,42.71,38.76,2.98,33.69,29.73,1.0,1.0,0.0,0.0,0.0,0
91.15,91.17,0.0,37.64,0.0,2.66,41.13,37.7,2.98,28.98,31.35,1.0,1.0,0.0,1.0,0.0,0
93.48,93.5,0.0,37.72,0.0,3.04,39.85,36.46,2.98,28.01,29.27,1.0,1.0,0.0,1.0,0.0,0
93.68,93.7,0.0,35.93,0.0,3.2,39.52,36.36,2.98,21.52,28.74,1.0,1.0,0.0,1.0,0.0,0
93.69,93.71,0.0,35.4,0.0,3.35,39.57,36.35,2.98,21.79,25.35,1.0,1.0,0.0,1.0,0.0,0
91.91,91.93,0.0,35.61,0.0,3.49,40.59,37.3,2.98,22.6,24.59,1.0,1.0,0.0,1.0,0.0,0
92.03,92.05,0.0,0.0,0.0,3.72,40.93,37.23,2.98,29.96,23.87,1.0,1.0,0.0,0.0,0.0,0
89.9,89.92,0.0,0.0,0.0,4.02,42.24,38.35,2.98,30.81,23.06,1.0,1.0,0.0,0.0,0.0,0
95.12,95.14,0.0,0.0,111.46,4.28,28.77,35.59,2.98,28.97,27.87,1.0,1.0,0.0,0.0,1.0,0
94.68,94.7,0.0,0.0,102.3,4.18,30.34,35.83,2.98,29.07,29.44,1.0,1.0,0.0,0.0,1.0,0
95.26,95.27,0.0,37.85,98.25,4.18,30.61,35.52,2.98,28.01,29.71,1.0,1.0,0.0,1.0,1.0,0
95.45,95.47,0.0,37.69,95.33,4.09,30.89,35.41,2.98,27.91,29.99,1.0,1.0,0.0,1.0,1.0,0
95.63,95.64,0.0,35.53,91.34,3.91,31.11,35.32,2.98,21.57,30.21,1.0,1.0,0.0,1.0,1.0,0
94.87,94.89,0.0,35.72,73.04,3.74,33.76,35.72,2.98,21.74,32.86,1.0,1.0,0.0,1.0,1.0,0
96.44,96.45,0.0,35.28,82.74,3.68,31.71,34.89,2.98,21.09,30.81,1.0,1.0,0.0,1.0,1.0,0
96.47,96.48,0.0,35.54,80.4,3.48,31.93,34.87,2.98,20.93,31.03,1.0,1.0,0.0,1.0,1.0,0
96.64,96.66,0.0,35.31,83.99,3.29,31.31,34.78,2.98,20.84,30.41,1.0,1.0,0.0,1.0,1.0,0
96.71,96.73,0.0,0.0,85.04,3.22,31.32,34.74,2.98,27.69,30.42,1.0,1.0,0.0,0.0,1.0,0
95.78,95.8,0.0,0.0,87.97,3.14,31.34,35.24,2.98,27.97,30.44,1.0,1.0,0.0,0.0,1.0,0
95.07,95.09,0.0,0.0,90.14,3.16,31.43,35.62,2.98,28.41,30.53,1.0,1.0,0.0,0.0,1.0,0
95.2,95.22,0.0,35.29,88.54,3.2,31.48,35.55,2.98,22.02,30.58,1.0,1.0,0.0,1.0,1.0,0
94.4,94.42,0.0,35.09,65.42,3.17,34.61,35.98,2.98,22.32,33.71,1.0,1.0,0.0,1.0,1.0,0
93.16,93.18,0.0,36.8,66.54,3.32,35.41,36.63,2.98,28.48,34.51,1.0,1.0,0.0,1.0,1.0,0
89.01,89.02,0.0,37.36,0.0,3.58,42.63,38.82,2.98,30.47,29.81,1.0,1.0,0.0,1.0,0.0,0
88.59,88.6,0.0,0.0,0.0,4.05,43.04,39.04,2.98,31.46,29.3,1.0,1.0,0.0,0.0,0.0,0
88.91,88.93,0.0,0.0,0.0,4.48,42.94,38.87,2.98,31.49,28.83,1.0,1.0,0.0,0.0,0.0,0
111.56,0.0,0.0,0.0,0.0,4.59,39.08,26.58,2.99,29.66,30.47,1.0,0.0,0.0,0.0,0.0,0
113.26,0.0,0.0,0.0,0.0,4.67,38.45,25.62,2.99,29.09,28.38,1.0,0.0,0.0,0.0,0.0,0
113.11,0.0,0.0,36.31,0.0,4.53,38.28,25.7,2.99,22.09,27.83,1.0,0.0,0.0,1.0,0.0,0
112.98,0.0,0.0,36.1,0.0,4.37,38.3,25.77,2.99,22.29,24.41,1.0,0.0,0.0,1.0,0.0,0
112.23,0.0,0.0,37.92,0.0,4.28,38.67,26.2,2.99,28.42,23.59,1.0,0.0,0.0,1.0,0.0,0
113.11,0.0,0.0,35.92,0.0,4.31,38.21,25.7,2.99,21.98,22.82,1.0,0.0,0.0,1.0,0.0,0
118.3,0.0,0.0,34.6,92.49,3.99,28.08,22.73,2.99,19.72,27.18,1.0,0.0,0.0,1.0,1.0,0
118.49,0.0,0.0,34.3,90.75,3.51,28.14,22.62,2.99,19.59,27.24,1.0,0.0,0.0,1.0,1.0,0
116.71,0.0,0.0,0.0,89.03,3.07,29.53,23.64,2.99,26.99,28.63,1.0,0.0,0.0,0.0,1.0,0
116.69,0.0,0.0,0.0,67.53,2.85,32.0,23.66,2.99,27.02,31.1,1.0,0.0,0.0,0.0,1.0,0
117.24,0.0,0.0,0.0,80.71,2.58,30.18,23.34,2.99,26.7,29.28,1.0,0.0,0.0,0.0,1.0,0
116.47,0.0,0.0,0.0,81.97,2.39,30.55,23.78,2.99,29.63,29.65,1.0,0.0,0.0,0.0,1.0,0
119.52,0.0,0.0,35.14,66.47,2.22,30.22,22.02,2.99,18.56,29.32,1.0,0.0,0.0,1.0,1.0,0
121.51,0.0,0.0,34.7,55.35,1.83,30.12,20.87,2.99,17.41,29.22,1.0,0.0,0.0,1.0,1.0,0
122.01,0.0,0.0,34.69,59.45,1.36,29.37,20.58,2.99,17.06,28.47,1.0,0.0,0.0,1.0,1.0,0
99.08,99.1,0.0,35.1,79.68,0.92,29.72,33.46,2.97,18.75,28.82,1.0,1.0,0.0,1.0,1.0,0
98.14,98.16,0.0,34.4,83.29,0.77,29.72,33.97,2.97,19.4,28.82,1.0,1.0,0.0,1.0,1.0,0
97.74,97.76,0.0,34.02,84.56,0.72,29.73,34.18,2.97,19.69,28.83,1.0,1.0,0.0,1.0,1.0,0
97.62,97.64,0.0,33.82,84.71,0.71,29.77,34.25,2.97,20.1,28.87,1.0,1.0,0.0,1.0,1.0,0
95.39,95.41,0.0,0.0,68.99,0.81,33.2,35.45,2.98,27.28,32.3,1.0,1.0,0.0,0.0,1.0,0
94.01,94.02,0.0,0.0,71.3,1.09,34.14,36.19,2.98,30.58,33.24,1.0,1.0,0.0,0.0,1.0,0
93.65,93.67,0.0,0.0,69.18,1.48,34.69,36.37,2.98,30.93,33.79,1.0,1.0,0.0,0.0,1.0,0
94.54,94.56,0.0,0.0,81.37,1.82,32.74,35.9,2.98,30.64,31.84,1.0,1.0,0.0,0.0,1.0,0
95.62,95.63,0.0,0.0,74.64,2.05,32.72,35.33,2.98,27.45,31.82,1.0,1.0,0.0,0.0,1.0,0
94.83,94.84,0.0,0.0,57.91,2.26,35.08,35.75,2.98,27.93,34.18,1.0,1.0,0.0,0.0,1.0,0
91.6,91.62,0.0,38.13,0.0,2.56,40.83,37.46,2.98,28.63,29.76,1.0,1.0,0.0,1.0,0.0,0
91.46,91.48,0.0,38.16,0.0,2.92,41.0,37.53,2.98,28.85,29.23,1.0,1.0,0.0,1.0,0.0,0
93.05,93.07,0.0,35.81,0.0,3.21,39.87,36.69,2.98,21.81,28.71,1.0,1.0,0.0,1.0,0.0,0
92.29,92.31,0.0,35.82,0.0,3.4,40.35,37.09,2.98,22.25,25.18,1.0,1.0,0.0,1.0,0.0,0
91.89,91.91,0.0,35.59,0.0,3.61,40.63,37.31,2.98,22.57,24.32,1.0,1.0,0.0,1.0,0.0,0
92.38,92.4,0.0,35.69,0.0,3.83,40.43,37.04,2.98,22.45,23.54,1.0,1.0,0.0,1.0,0.0,0
91.33,91.35,0.0,0.0,0.0,4.13,41.44,37.6,2.98,30.24,22.77,1.0,1.0,0.0,0.0,0.0,0
95.77,95.78,0.0,0.0,109.65,4.2,28.68,35.25,2.98,28.52,27.78,1.0,1.0,0.0,0.0,1.0,0
95.8,95.81,0.0,0.0,99.48,4.06,30.13,35.23,2.98,28.5,29.23,1.0,1.0,0.0,0.0,1.0,0
96.78,96.8,0.0,36.28,93.21,3.84,30.15,34.7,2.98,20.8,29.25,1.0,1.0,0.0,1.0,1.0,0
96.72,96.74,0.0,35.8,90.82,3.6,30.45,34.73,2.98,20.82,29.55,1.0,1.0,0.0,1.0,1.0,0
96.7,96.71,0.0,35.79,88.47,3.38,30.72,34.75,2.98,20.76,29.82,1.0,1.0,0.0,1.0,1.0,0
96.45,96.47,0.0,35.69,86.88,3.18,31.01,34.88,2.98,20.89,30.11,1.0,1.0,0.0,1.0,1.0,0
97.21,97.23,0.0,35.82,87.89,3.03,30.4,34.47,2.97,20.49,29.5,1.0,1.0,0.0,1.0,1.0,0
96.77,96.78,0.0,35.06,89.09,2.82,30.43,34.71,2.98,20.9,29.53,1.0,1.0,0.0,1.0,1.0,0
96.73,96.75,0.0,34.84,88.65,2.67,30.46,34.73,2.98,20.86,29.56,1.0,1.0,0.0,1.0,1.0,0
96.48,96.5,0.0,35.04,88.93,2.54,30.51,34.86,2.98,20.94,29.61,1.0,1.0,0.0,1.0,1.0,0
95.94,95.96,0.0,0.0,90.98,2.55,30.63,35.15,2.98,27.76,29.73,1.0,1.0,0.0,0.0,1.0,0
95.03,95.05,0.0,0.0,86.47,2.62,31.77,35.64,2.98,28.22,30.87,1.0,1.0,0.0,0.0,1.0,0
92.82,92.84,0.0,0.0,74.5,2.84,34.91,36.81,2.98,31.91,34.01,1.0,1.0,0.0,0.0,1.0,0
92.58,92.6,0.0,0.0,71.89,3.19,35.43,36.94,2.98,32.2,34.53,1.0,1.0,0.0,0.0,1.0,0
94.35,94.37,0.0,0.0,80.04,3.45,33.21,36.0,2.98,28.61,32.31,1.0,1.0,0.0,0.0,1.0,0
95.55,95.57,0.0,35.34,73.93,3.46,33.21,35.36,2.98,21.51,32.31,1.0,1.0,0.0,1.0,1.0,0
91.94,91.96,0.0,35.63,0.0,3.62,40.62,37.28,2.98,22.85,29.48,1.0,1.0,0.0,1.0,0.0,0
91.85,91.87,0.0,36.18,0.0,3.84,40.73,37.33,2.98,22.7,28.93,1.0,1.0,0.0,1.0,0.0,0
92.26,92.28,0.0,36.14,0.0,4.05,40.56,37.11,2.98,22.64,25.46,1.0,1.0,0.0,1.0,0.0,0
90.47,90.49,0.0,35.82,0.0,4.22,41.62,38.05,2.98,23.78,24.68,1.0,1.0,0.0,1.0,0.0,0
111.97,0.0,0.0,0.0,0.0,4.5,38.88,26.34,2.99,29.44,23.95,1.0,0.0,0.0,0.0,0.0,0
111.34,0.0,0.0,0.0,0.0,4.57,39.36,26.7,2.99,32.54,23.1,1.0,0.0,0.0,0.0,0.0,0
115.12,0.0,0.0,0.0,105.99,4.7,28.49,24.55,2.99,30.92,27.59,1.0,0.0,0.0,0.0,1.0,0
117.88,0.0,0.0,35.32,82.11,4.34,29.69,22.97,2.99,19.73,28.79,1.0,0.0,0.0,1.0,1.0,0
118.52,0.0,0.0,35.08,80.47,3.9,29.46,22.6,2.99,19.43,28.56,1.0,0.0,0.0,1.0,1.0,0
118.08,0.0,0.0,35.15,79.74,3.43,29.75,22.86,2.99,19.78,28.85,1.0,0.0,0.0,1.0,1.0,0
119.22,0.0,0.0,34.59,73.29,3.01,29.78,22.2,2.99,19.21,28.88,1.0,0.0,0.0,1.0,1.0,0
119.95,0.0,0.0,34.81,68.56,2.57,29.81,21.78,2.99,18.75,28.91,1.0,0.0,0.0,1.0,1.0,0
120.43,0.0,0.0,34.05,64.71,2.13,29.88,21.5,2.99,18.48,28.98,1.0,0.0,0.0,1.0,1.0,0
121.3,0.0,0.0,34.05,59.04,1.71,29.88,20.99,2.99,17.9,28.98,1.0,0.0,0.0,1.0,1.0,0
120.57,0.0,0.0,0.0,68.13,1.3,29.53,21.42,2.99,24.62,28.63,1.0,0.0,0.0,0.0,1.0,0
98.63,98.65,0.0,0.0,83.13,0.96,29.68,33.7,2.97,25.75,28.78,1.0,1.0,0.0,0.0,1.0,0
97.93,97.95,0.0,0.0,85.89,0.97,29.68,34.08,2.97,26.11,28.78,1.0,1.0,0.0,0.0,1.0,0
96.99,97.01,0.0,0.0,90.73,1.05,29.8,34.59,2.98,29.2,28.9,1.0,1.0,0.0,0.0,1.0,0
97.28,97.3,0.0,36.62,87.83,1.12,29.8,34.43,2.97,25.64,28.9,1.0,1.0,0.0,1.0,1.0,0
96.86,96.87,0.0,34.2,81.22,1.15,30.77,34.66,2.98,20.3,29.87,1.0,1.0,0.0,1.0,1.0,0
96.25,96.27,0.0,34.12,62.81,1.24,33.22,34.98,2.98,20.54,32.32,1.0,1.0,0.0,1.0,1.0,0
96.9,96.91,0.0,33.77,73.92,1.35,31.7,34.64,2.98,20.9,30.8,1.0,1.0,0.0,1.0,1.0,0
95.64,95.66,0.0,0.0,79.45,1.53,32.22,35.31,2.98,30.05,31.32,1.0,1.0,0.0,0.0,1.0,0
96.27,96.29,0.0,0.0,75.94,1.8,32.34,34.98,2.98,29.97,31.44,1.0,1.0,0.0,0.0,1.0,0
97.66,97.68,0.0,0.0,68.51,1.94,32.3,34.23,2.97,26.58,31.4,1.0,1.0,0.0,0.0,1.0,0
97.86,97.88,0.0,0.0,66.64,1.95,32.42,34.12,2.97,26.52,31.52,1.0,1.0,0.0,0.0,1.0,0
96.5,96.52,0.0,35.38,69.15,1.91,32.66,34.85,2.98,20.45,31.76,1.0,1.0,0.0,1.0,1.0,0
96.83,96.85,0.0,34.98,63.93,1.9,33.07,34.67,2.98,20.49,32.17,1.0,1.0,0.0,1.0,1.0,0
97.06,97.08,0.0,34.79,68.89,1.87,32.42,34.55,2.97,20.46,31.52,1.0,1.0,0.0,1.0,1.0,0
96.8,96.82,0.0,34.96,70.89,1.82,32.29,34.69,2.98,20.62,31.39,1.0,1.0,0.0,1.0,1.0,0
97.33,97.35,0.0,37.05,70.77,1.82,32.13,34.41,2.97,25.95,31.23,1.0,1.0,0.0,1.0,1.0,0
96.76,96.78,0.0,34.69,69.24,1.85,32.5,34.71,2.98,20.41,31.6,1.0,1.0,0.0,1.0,1.0,0
96.95,96.97,0.0,0.0,68.21,1.9,32.67,34.61,2.98,26.8,31.77,1.0,1.0,0.0,0.0,1.0,0
96.26,96.28,0.0,0.0,69.8,1.98,32.9,34.98,2.98,27.28,32.0,1.0,1.0,0.0,0.0,1.0,0
92.48,92.5,0.0,0.0,0.0,2.11,40.26,36.99,2.98,28.97,29.91,1.0,1.0,0.0,0.0,0.0,0
92.1,92.11,0.0,0.0,0.0,2.47,40.57,37.2,2.98,29.25,29.38,1.0,1.0,0.0,0.0,0.0,0
94.38,94.39,0.0,35.77,0.0,2.7,39.0,35.99,2.98,21.19,28.84,1.0,1.0,0.0,1.0,0.0,0
93.66,93.68,0.0,36.04,0.0,2.84,39.43,36.37,2.98,21.59,28.33,1.0,1.0,0.0,1.0,0.0,0
94.83,94.85,0.0,35.48,0.0,3.02,38.87,35.74,2.98,21.17,24.77,1.0,1.0,0.0,1.0,0.0,0
93.01,93.03,0.0,35.93,0.0,3.12,39.87,36.71,2.98,22.03,23.99,1.0,1.0,0.0,1.0,0.0,0
92.75,92.77,0.0,35.92,0.0,3.31,40.08,36.85,2.98,22.32,23.22,1.0,1.0,0.0,1.0,0.0,0
90.97,90.98,0.0,35.9,0.0,3.51,41.15,37.79,2.98,23.4,22.6,1.0,1.0,0.0,1.0,0.0,0
95.12,95.14,0.0,0.0,109.14,3.47,28.94,35.59,2.98,31.17,28.04,1.0,1.0,0.0,0.0,1.0,0
94.15,94.17,0.0,0.0,81.71,3.58,33.16,36.11,2.98,28.81,32.26,1.0,1.0,0.0,0.0,1.0,0
93.23,93.25,0.0,0.0,80.51,3.71,33.89,36.6,2.98,29.27,32.99,1.0,1.0,0.0,0.0,1.0,0
93.84,93.85,0.0,0.0,94.75,3.83,31.72,36.28,2.98,29.36,30.82,1.0,1.0,0.0,0.0,1.0,0
93.38,93.4,0.0,0.0,94.86,4.06,32.23,36.52,2.98,32.19,31.33,1.0,1.0,0.0,0.0,1.0,0
94.11,94.13,0.0,37.55,70.5,4.32,34.75,36.13,2.98,28.49,33.85,1.0,1.0,0.0,1.0,1.0,0
95.13,95.15,0.0,36.02,82.21,4.24,32.69,35.59,2.98,21.98,31.79,1.0,1.0,0.0,1.0,1.0,0
95.14,95.16,0.0,36.27,80.08,4.09,32.91,35.58,2.98,21.99,32.01,1.0,1.0,0.0,1.0,1.0,0
95.79,95.81,0.0,35.97,80.81,3.96,32.42,35.23,2.98,21.69,31.52,1.0,1.0,0.0,1.0,1.0,0
95.81,95.83,0.0,35.56,80.74,3.79,32.36,35.22,2.98,21.65,31.46,1.0,1.0,0.0,1.0,1.0,0
94.99,95.0,0.0,37.68,84.59,3.64,32.35,35.66,2.98,27.78,31.45,1.0,1.0,0.0,1.0,1.0,0
96.32,96.34,0.0,34.74,78.75,3.64,32.27,34.95,2.98,21.3,31.37,1.0,1.0,0.0,1.0,1.0,0
95.51,95.53,0.0,0.0,82.98,3.53,32.27,35.38,2.98,28.21,31.37,1.0,1.0,0.0,0.0,1.0,0
94.33,94.35,0.0,0.0,61.9,3.6,35.34,36.01,2.98,28.66,34.44,1.0,1.0,0.0,0.0,1.0,0
90.5,90.51,0.0,0.0,0.0,3.95,41.88,38.04,2.98,30.62,29.51,1.0,1.0,0.0,0.0,0.0,0
90.63,90.65,0.0,0.0,0.0,4.3,41.89,37.97,2.98,30.71,29.0,1.0,1.0,0.0,0.0,0.0,0
112.67,0.0,0.0,36.1,0.0,4.48,38.47,25.95,2.99,22.4,28.5,1.0,0.0,0.0,1.0,0.0,0
113.01,0.0,0.0,36.57,0.0,4.36,38.28,25.76,2.99,22.13,27.97,1.0,0.0,0.0,1.0,0.0,0
113.8,0.0,0.0,36.14,0.0,4.23,37.87,25.3,2.99,21.64,27.44,1.0,0.0,0.0,1.0,0.0,0
114.38,0.0,0.0,36.23,0.0,4.05,37.55,24.98,2.99,21.44,23.94,1.0,0.0,0.0,1.0,0.0,0
114.17,0.0,0.0,36.02,0.0,3.86,37.6,25.1,2.99,21.41,23.18,1.0,0.0,0.0,1.0,0.0,0
114.9,0.0,0.0,35.28,0.0,3.7,37.21,24.68,2.99,21.3,22.37,1.0,0.0,0.0,1.0,0.0,0
119.3,0.0,0.0,33.87,88.56,3.17,27.91,22.15,2.99,19.33,27.01,1.0,0.0,0.0,1.0,1.0,0
118.15,0.0,0.0,0.0,93.33,2.71,28.09,22.81,2.99,26.2,27.19,1.0,0.0,0.0,0.0,1.0,0
116.35,0.0,0.0,0.0,91.2,2.39,29.46,23.85,2.99,29.62,28.56,1.0,0.0,0.0,0.0,1.0,0
115.66,0.0,0.0,0.0,71.25,2.31,32.05,24.24,2.99,29.82,31.15,1.0,0.0,0.0,0.0,1.0,0
116.07,0.0,0.0,0.0,66.12,2.3,32.31,24.01,2.99,27.12,31.41,1.0,0.0,0.0,0.0,1.0,0
116.79,0.0,0.0,0.0,79.33,2.14,30.49,23.6,2.99,26.78,29.59,1.0,0.0,0.0,0.0,1.0,0
116.74,0.0,0.0,0.0,78.1,1.99,30.75,23.63,2.99,29.36,29.85,1.0,0.0,0.0,0.0,1.0,0
118.14,0.0,0.0,36.7,70.32,1.85,30.69,22.82,2.99,25.3,29.79,1.0,0.0,0.0,1.0,1.0,0
119.34,0.0,0.0,34.88,45.18,1.63,32.18,22.13,2.99,18.81,31.28,1.0,0.0,0.0,1.0,1.0,0
120.68,0.0,0.0,34.3,50.34,1.3,30.96,21.35,2.99,18.02,30.06,1.0,0.0,0.0,1.0,1.0,0
98.24,98.26,0.0,34.96,73.35,0.98,30.96,33.92,2.97,19.28,30.06,1.0,1.0,0.0,1.0,1.0,0
